sequence	16S_rRNA_Count	metadata_NSTI
eba466898ebff9b9a513d6fd1249e61f	1	0.369541
eba50302ecabe19cadeed4874d057282	1	0.019667
ebc44eefa04f92eaf7c6263ae28fb569	1	0.007049
ebdd7b413e86e9062f98300ad56148c2	1	0.11906
ebebb307e7af2cb8baad4a5ae76c0faa	6	0.030214
ebee707050b564f47f0c4b9cb650dd98	1	0.055827
ebf2a7ecf97b49db15ed548cc8bf1731	1	0.034097
ebf3a025d29dcf83466150d7c229cfc9	1	0.195269
ec2d90b25cb56bfa1dce8ebb62d5d51d	5	0.107984
ec46f1c4142ee73d5981dfc76d1719c6	1	0.082702
ec61dd27f26bfcc86bab43de1901caa3	1	0.004976
ec688d1265ae7634690e2fb0a340d1f8	2	0.054565
ec7e708620c77b333eddbb9b8891a41b	2	0.2135
eca96d0eac41f68b743702d79c9e76c3	4	0.1286
ecec11217b770c9c155bacee1de6c0c9	2	0.034456
ed22cf6f6e71cf4c5c3fb278c32f6b6b	1	0.03469
ed4b0fbd6f3d1a37a28d2554debf79a4	6	0.009412
ed6034c5830fe849611b6eb3cc3ad4ac	1	0.69201
ed69d8667ae7199daa641d1a4fc27def	1	0.161701
ed7803d5bc31d831b939483c38b66616	1	0.05548
ed7d1790be2820e0dff2e8757d03fd7f	1	0.100519
ed80899737cab9a9d88f1a5df10ef5f9	1	0.015418
ed96a710f05f7ee2adb8e7e8b1590c1d	4	0.049765
ed970881b0dcc7c10c9da878f4afb158	1	0.163175
edb1a6ef8cafa9c57ee1fe06396ffa83	1	0.252283
edbfa1fccf95c45885c1e8bcb6a01bc8	4	0.044187
edc7b9ba56195363c2cff1d49acd3bfa	1	0.027724
edcd182a08dcb0b45b79470070bdbdf5	1	0.082585
edee80b4183ef0bfec7df92d8c1c9cca	1	0.271837
edfb27af3ce574cd64e9425573e0f67d	3	0.130667
ee1113e9f1b3c7e8705d7bbbe8ec6e3d	1	0.024978
ee23926b8f503853936c9daa9c0c7d28	1	0.223501
ee42131ea2c6fe4903a8be207390b1d7	2	0.088214
ee7053a099f9361a920dd6bd4ee05837	1	0.53855
ee7ef456dc81cd2e67a90c17dbd8a6d9	1	0.083836
eea7c3f0859682b363abfa816920b153	1	0.011008
eec87fd71e6f4f170e728bd3dd83b1f0	1	0.068708
eec88e12aaf410c4b2b9bad7dd8f32ad	2	0.046714
ef1169101c6cd46db031702c2a03f004	1	0.07445
ef1abf00ceec5b96e95b4fbbf2c53fb4	1	0.061649
ef35c3dd7e9c577df0578d20c52c3b69	1	0.230918
ef394bea1b0198a85e17dacd7f5f04eb	1	0.169056
ef440312cd29c56475f3f4f1b4fcb65f	1	0.136554
ef45249093606ed85ee49a37cb5761ce	1	0.11452
ef4a280a3126feb1bcc99dc101bd97e4	1	0.380243
ef5d62fcb5a68785543c7d221624873a	1	0.164409
ef6c1673ed7ca7cd71abdb1d82dbab05	1	0.128397
ef766b672cdaf74d4b82e74dc5fc298c	2	0.270382
ef774dfa1810960f629b222412c44ee7	1	0.014329
ef839e7aefde601c5c67e858ecf0ade9	1	0.089599
ef915690b71f1f0cda2568e1bf43af14	1	0.046672
ef9392ff0918c1d33b99e930e2a8cb2c	4	0.119761
ef9f534b595ab51b47a91866eda47a62	1	0.103213
efb19f5bc7cecf8cde7a67c1456f7362	1	0.116094
efc6108f09bdfb12c7b397fb18ded3e8	1	0.072117
f0394b328968b072ba0a0437375152c4	1	0.010209
f04ccf26eb18e0d6706cfe170ea0414b	3	0.02225
f065aafd6255fb15a44e4b11b2ff6ebe	1	0.04062
f0734100074e3f6ee8fd61c6040ea9e6	1	0.051512
f08c84cc9f2d06e3bd763e0064700183	1	0.035439
f09ff09bff74ff137637df01ef525cbf	2	0.291414
f0adce2858703d1a5f50d355f78c070c	1	0.043295
f0ae3d8615a32137b6cbd27bb5e0c037	1	0.12391
f0b365147dca243bf2593ec72f4b89c9	1	0.049662
f0b50ce6c9f25df0192ae7d10a68cc30	1	0.059584
f0c1d77792871b7743b921eff0a3eac0	1	0.063572
f0c9cbc349d28ad2a60198ee118bc0bf	5	0.021307
f0f85d05089127a7369d702b1d50b944	4	0.032785
f0ffb69ac53ee21c0e2d06cc81499625	4	0.0443
f120d41afdb4449614d2b146912b87e8	2	0.0537
f12191ea41b747499d24e3b3fff5aec2	1	0.018553
f127f3c1fbcf7a5111dced50eae02acf	1	0.004958
f1357c49fe6182d6fcb2e3b545e2240a	4	0.010152
f153f69317f2be2fec78fb70bc03841c	4	0.031815
f17ad9e8df66b20a78cbd1e4a9ee2e60	2	0.024568
f17f7782c5bd3b176a4f5e928b3404a1	1	0.065175
f198967204cec372d50cb2d5807bfbc4	1	0.098481
f1da27d7dfe0628b60617cf02048c588	1	0.021239
f1f2e365720863cd61eb31a999583875	4	0.030295
f202fd81af8f0360fd40a30b9a8f3f0d	1	0.013027
f20b66bca05022d3fcc2188fe43b936d	1	0.863641
f211fee8f5e2c4f2e5c96f74eb26d5e7	3	0.046528
f2285b72029cca29f4da33c12383e08a	1	0.804654
f23e1335d84b7a34c154d6cbeaa99549	1	0.26108
f24488cb4f1619fe1972f0d4d425a9d1	4	0.127304
f257eddc0ebaf08bceb21d4f3a9e113e	1	0.039241
f280a1de3eecb4c9fda95ad6ba9675ea	4	0.058504
f2ad2248a913d0f3f9b4b3daa557cd20	1	0.016249
f2b62989aad1ec66049e5027a6dd4485	1	0.065702
f2d2ca5b2abe17be3dee3c3aa4a59a37	1	0.114315
f2d62ddd7544027adc99411913fec475	1	0.016663
f30fbdda794bf3d30826ece025eef12b	1	0.859128
f33096964c5b865a3f980fde1a92f744	1	0.138983
f33f1dd4770e6d7d0ff67ca4e6dd7415	1	0.025957
f36db3b6726b81f04282cc7042c0c61b	1	0.142259
f36fbfc3e1dbfd94e6be91982ffcb485	1	0.138983
f3799ccde4e55f4cb383859de39a2977	1	0.030257
f37b817357a3ae66e6d68bf9ab91f913	3	0.019972
f3a3fba332075e9a0ca494dfee53ec94	2	0.048485
f3bb8987dae1fe9e0dfaa4617ac00372	1	0.030941
f3c4512cbcc4531897b6bd745ad9b129	2	0.767075
f3c612af39b39dc5ff6e7d041c24a713	1	0.067946
f3e050f9a20b7b67e0886108ffd653a4	1	0.018878
f3e08cc998165fefff91374c606c45e8	1	0.034336
f3f11c86dd7e4e08d650b816f184a036	1	0.050388
f3f76af62e7b84becd5a44569624894d	1	6.024906
f4071da4f1863cf4900d668219e54518	4	0.010725
f414da11cfb53b088b6e4ba2a384fcef	1	0.056949
f43c0cbec380e2ff0edd0ce9b63ce9fd	1	0.042759
f44b6d006d4759ea43561be677291f16	1	0.028021
f46699ed01112e492a8ac8f5f924535a	1	0.11475
f4e9d0ccfabc3f2c02ac26a8a88e3ee1	1	0.021914
f5065e7beb508e1bc27f7166c5e7f82d	6	0.005276
f51eb345b787c55421e70bca375a9cf0	1	0.014992
f5391fbed31600c8266c7953cfa71903	1	0.032591
f540ac3331157b167388de3b77d7d3a3	1	0.038752
f54565e4f8fdbd005f35170d5e2847a8	2	0.005399
f567643ddff4dbabd1fd0765a006b42a	1	0.024616
f5f943c20dfb36b4188c5b391b46a318	1	0.571113
f60b07973571b6b68fec59c954e6690b	1	0.147256
f60e6760d39c45e291fb618911bc6a05	1	0.523265
f617b0f0441e2098fa01e22228d1f2a7	1	0.14447
f62d0b95a57bb2669720db172f863b85	2	0.041961
f63476b305d5dce4f9dd075613c73485	1	0.025173
f6418a49a6f04037e734d88736a98fce	1	0.029251
f6517bf7023fcd462939f6a4eb09c4ea	4	0.040493
f6b57b3a6d6d5e7b7ec1c0c9de9bc2e3	1	0.044068
f6d0861ebab69dd76deb8e672a8c797e	5	0.009666
f6e88e31a40ea3f01f38cdf545fe1001	3	0.028749
f71a352592de0a48c8ab7dbed862cf2d	1	0.005442
f71a5eda05631920586028295c2ad1cf	1	0.05596
f71a9e961792f9a474a8bbd664b2d69f	1	0.112643
f72fdc911df0f099d16e1cb4f411fe50	1	0.057696
f746ba1de18ef46e00c905f7a6519204	1	0.211072
f75fe6baaae6377eadfd6faf066b4d43	1	0.046272
f7608103552ba8859b7c12409882dda5	1	0.03434
f79e9de7b9de4a85cad05d21e6e28b03	2	0.256305
f7cc666a6d54897e8a677451fac263ba	1	0.010438
f7faeca02f4e5a3618fd06f78eb138f9	1	0.022683
f812a9380b3158c25036540004574338	1	0.032806
f823f49c55fb8fc8e04c6a0d56b5fdf5	1	0.087919
f84d1d6863bda37d905d9aca95283c3d	1	0.042022
f88726f19d1498bc4bb160ce1d7486b9	1	0.069406
f8c1fc3cfe541191a0a8490d165227fc	1	0.020782
f8cbccdcb10402761a1fcba1b287e3be	2	0.151916
f8dabc3b5bc228ead88ac15b76dc7979	1	0.397524
f8e3af3055a1df575be21ce4fb573799	4	0.049228
f90a52789d568fd21bae908286a9b128	5	0.014759
f918784395089e652207fcd38966f0cc	1	0.078643
f920f1bddf5491745651ddce787f94de	1	0.055506
f93c4582a094f29d44943122682c9d23	1	0.079063
f96dc4d3baf53e7831cd75c848c0ff81	4	0.010118
f99eb01a6319a5ee2360279127bc27b9	6	0.019381
f9a9e16797d26b9f30dd249cf3de7bc4	1	0.062002
f9afac8fb275e49aa2be8b1f0ebf2b43	4	0.036311
f9b7bf6867d9ad7f9faf8f5818fb9aeb	5	0.021279
f9d33cafc117804381b4254a412f3059	1	0.019068
f9db3d3412f35d324002763a8defe526	1	0.080461
f9e1472ed416fa93ed5c8376ce68d00b	1	0.053824
fa199a8e3a7acb1edfce3c6f17495702	1	0.341499
fa2fa58e74daa793e634aa5891b543bb	1	0.0343
fa5db6fbdc594be6e6fcacc546376e56	4	0.040177
fa6dc1987143dd961b4bea80f2a0b451	1	0.03906
fa8fbe60e212ea2b8a1c0d8accca1143	1	0.049188
faa5cea00c77c2b3134df3dc45b842e1	3	0.106216
fadc71b80ed0fc6f8a3d1d46b48ee25b	1	0.101292
fae81563bd783e08b5782a080ed9ef8a	1	0.042784
fafde2f347c4e9953d29a8722ac29baf	5	0.056059
fb109e6201bbb1f432dc73adbb427a8f	1	0.136344
fb1a93630e0865d55cd9820ef0c1d1e3	1	0.062421
fb1ab4c5eeef0e3171fc8aab25fff6c9	1	0.005673
fb4d5de937d60208414af6a9f4f7a004	6	0.006993
fb4fe7c874927d62cebb08af57df5a9b	4	0.05262
fb50f1ca868107308f11c9b29424b1a1	1	0.170748
fb54c88f233063b9f7aea9c4a85258e7	1	0.044139
fb73e4c091ab9327cb85ad35f931807e	1	0.03535
fb7cd5ae73685f49c2dcc616e1b4969b	1	0.076321
fb8ad2c49230984ef4d0c2bae9ee9ac5	1	0.57611
fba54a341b097396e70e61bf17d2e614	1	0.00564
fba779a8fc90c719313d55b95aac6f62	1	0.047597
fbb2d3bfdf1f1d66cf013cd063537bf2	2	0.118969
fbdd6ff1eba627cb48eb9d1e6b0e3277	1	0.010776
fbf83a54f3f558155187ae3be26d3f27	3	0.119573
fc0b3c460b265fe3122591c8808934f6	1	0.01499
fc41abdb2a5484c28e28185fd1d91fd4	1	0.045216
fc451bc8a1498c08739b521589fa4e0d	3	0.035174
fc51f098bae7006eaaf39bcf05002018	1	0.028042
fc69e80a44d097d07d3af8edbe2658d3	1	0.02226
fc912155c4776332849eefe0c74bfe96	1	0.068087
fcae1daaaf1d38d2d886dc93c3c5e38f	3	0.013823
fcd46bce0de945087ef2f6844b5b6052	1	0.06253
fce6bc1d8d9384de91609ee0001a9a9e	1	0.034839
fceef9c86453e982e360cbab5dfb7df7	1	0.014376
fcf70ab442d0a58cfb6dc17f3d74b251	1	0.032482
fd5668a2a6d18b47ad8fe81adaf799ae	2	0.681674
fd5a2fe918c70e3b7278f16cbb69ff06	3	0.051146
fd8a22c5353d23a3377b29d1d7cd31fc	1	0.138983
fd93f922a8dd47ce602a41cc96ebef25	1	0.000101
fd99fd5745ae5fa8896c54043b04b45e	1	0.044235
fdaf07ec04881935319957bd21cbd402	1	0.06632
fdb81782156a1887e3056006657e3a8e	1	0.361706
fdd37a1eb7d0f78720305f49c7353394	1	0.024687
fdfd7aafdc4046db05d84256536da9c0	5	0.021136
fe05829251d4c129987e38a57420f942	1	0.132884
fe0b37ea82235229fdfaa6db726f2871	2	0.019903
fe12645371371293f16b685ffd788660	1	0.034053
fe3ca60c39ab6345d0414cb42e1bbba3	1	0.14225
fe42725de0aecd29bbcd7d5d8a9f84b8	1	0.588085
fe435f7051876bb29d1ed0979133d7bf	1	0.057164
fe4d6839e5631a4a2379166b6e1b1e44	1	6.036307
fe4ea0ea7cc876537539fb374b7b4b0d	1	0.021537
fe5ae32f4e7b711803eb98bab18c3ab9	6	0.007059
fe8d08afb655d4e04abcb2cb47577c2e	1	0.894638
fea82fa83e72b6fc3341c824c72e7be5	1	0.041766
feb7a1b76d6d8e9ffed5ee71bd8244c9	6	0.024322
fed37fb322f2201a8ecf5314638e89cc	2	0.267246
fee112f0bee02dc630301a0eab73cf27	1	0.925635
fef1b6c3efae44749a4cc5feb90d2e83	1	0.034454
ff00b68d04af92a08b6914e83b275b37	4	0.015804
ff0627d38679d21af4401471d1d5e99b	1	0.029266
ff28fde2049bf3abcd5632ba67209cee	1	0.048989
ff29282fdc4817213e3db9753e7dca88	1	0.128728
ff394b921dd7c24eb7d865af672df40b	2	0.284984
ff3c1db2a8b0ecf792efe880971e7906	1	0.200314
ff3dd232df4dbc1a11aa948feb6c42e1	1	0.022601
ff3e0a4cf6565f0e102b723ea4bd352c	3	0.246955
ff48571583fe95c789abde7aec035d0f	1	0.132732
ff69b5bb53b829f432785bef0fa9f0d8	1	0.014176
ff71cb97ca03e7ecf3c693f73afb7c69	1	0.045727
ff95b97230fd0c3a6cd36c104f5bc5ff	1	0.211282
ff9e29f93475b761a29dc1ad14c5b937	5	0.048695
ffac6df6b15c19d637f4c19c6a48a56d	6	0.005293
ffd1f7932b7f45a37e79c18282ac5269	2	0.288164
ffd2cf763c2fe6a0bec4bbf41bf4e49b	2	0.055326
ffe5e9b0dffbad7192b0829e6601d634	1	0.048953
ffe7aeeb85cdf8d0c13cefaf82fe5429	1	0.005456
ffe7e196a61d019a22e57c7592084cba	1	0.507681
